ChEMBL_ID,SMILES,EGFR_Probability,Confidence_Level,Drug_Likeness_Score
CHEMBL8764,C[N+](C)(CCCCCC[N+](C)(C)CCCN1C(=O)C2C3c4ccccc4C(c4ccccc43)C2C1=O)CCCN1C(=O)c2ccccc2C1=O.[Br-].[Br-],0.8543834090232849,High,0.34175336360931396
CHEMBL1077163,C=C1NC(=O)C(C)=CN1[C@H]1C[C@H](OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@H](O)[C@@H]2OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(N)nc3=O)[C@H](O)[C@@H]2OP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(=O)[nH]c3=O)C[C@@H]2OP(=O)(O)OC[C@@]23COCO[C@@H]([C@H](n4cc(C)c(=O)[nH]c4=O)O2)[C@@H]3O)[C@@H](COP(=O)(O)O[C@H]2[C@@H](O)[C@H](n3cnc4c(=O)[nH]c(N)nc43)O[C@@H]2COP(=O)(O)O[C@H]2[C@@H](O)[C@H](n3cnc4c(=O)[nH]c(N)nc43)O[C@@H]2COP(=O)(O)O[C@H]2[C@@H](O)[C@H](n3cnc4c(=O)[nH]c(N)nc43)O[C@@H]2COP(=O)(O)O[C@H]2[C@@H](O)[C@H](n3cnc4c(=O)[nH]c(N)nc43)O[C@@H]2COP(=O)(O)O[C@H]2C[C@H](n3cc(C)c(=O)[nH]c3=O)O[C@@H]2COP(=O)(O)O[C@H]2C[C@H](n3cc(C)c(=O)[nH]c3=O)O[C@@H]2COP(=O)(O)O[C@H]2[C@@H](O)[C@H](n3cnc4c(=O)[nH]c(N)nc43)O[C@@H]2COP(=O)(O)O[C@H]2[C@@H](O)[C@H](n3cnc4c(=O)[nH]c(N)nc43)O[C@@H]2COP(=O)(O)O[C@H]2[C@@H](O)[C@H](n3cnc4c(N)ncnc43)O[C@@H]2COP(=O)(O)O[C@H]2[C@@H](O)[C@H](n3ccc(N)nc3=O)O[C@@H]2COP(=O)(O)O[C@H]2[C@@H](O)[C@H](n3cnc4c(=O)[nH]c(N)nc43)O[C@@H]2COP(=O)(O)O[C@H]2[C@@H](O)[C@H](n3cnc4c(=O)[nH]c(N)nc43)O[C@@H]2COP(=O)(O)O[C@H]2[C@@H](O)[C@H](n3cnc4c(=O)[nH]c(N)nc43)O[C@@H]2COP(=O)(O)O[C@H]2[C@@H](O)[C@H](n3cnc4c(N)ncnc43)O[C@@H]2COP(=O)(O)O[C@H]2C[C@H](n3cc(C)c(=O)[nH]c3=O)O[C@@H]2COP(=O)(O)O[C@H]2[C@@H](O)[C@H](n3cnc4c(=O)[nH]c(N)nc43)O[C@@H]2COP(=O)(O)O[C@H]2[C@@H](O)[C@H](n3cnc4c(=O)[nH]c(N)nc43)O[C@@H]2COP(=O)(O)O[C@H]2C[C@H](n3cc(C)c(=O)[nH]c3=O)O[C@@H]2COP(=O)(O)O[C@H]2[C@@H](O)[C@H](n3cnc4c(=O)[nH]c(N)nc43)O[C@@H]2COP(=O)(O)O[C@H]2[C@@H](O)[C@H](n3ccc(N)nc3=O)O[C@@H]2COP(=O)(O)O[C@H]2[C@@H](O)[C@H](n3ccc(N)nc3=O)O[C@@H]2COP(=O)(O)O[C@H]2C[C@H](n3cc(C)c(=O)[nH]c3=O)O[C@@H]2COP(=O)(O)O[C@H]2[C@@H](O)[C@H](n3cnc4c(=O)[nH]c(N)nc43)O[C@@H]2COP(=O)(O)O[C@H]2[C@@H](O)[C@H](n3cnc4c(N)ncnc43)O[C@@H]2COc2ccc3c(c2)Oc2cc(O)ccc2C32OC(=O)c3ccccc32)O1,0.8484808802604675,High,0.33939235210418706
CHEMBL436780,COC[C@H]1O[C@@H](O[C@@H]2OC[C@@H]3O[C@@]4(OC[C@@H](OC(=O)c5c(C)cc(O)cc5O)[C@@H]5OCO[C@H]54)O[C@H]3[C@H]2OCCNC(C)=O)[C@@H](OC)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](C)[C@H](OC)[C@H](O[C@@H]2O[C@H](C)[C@H]3O[C@]4(C[C@@H](O)[C@H](O[C@H]5C[C@@H](O[C@H]6C[C@](C)([N+](=O)[O-])[C@@H](OC)[C@H](C)O6)[C@H](OC(=O)c6c(C)c(Cl)c(O)c(Cl)c6OC)[C@@H](C)O5)[C@@H](C)O4)O[C@]3(C)[C@@H]2O)[C@@]1(C)O,0.8484222888946533,High,0.33936891555786136
CHEMBL4859375,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCCN/C(=N\C#N)Nc4cccnc4)cc23)c1,0.846774697303772,High,0.33870987892150883
CHEMBL443945,COC[C@H]1O[C@@H](O[C@@H]2OC[C@@H]3O[C@@]4(OC[C@@H](OC(=O)c5c(C)cc(O)cc5O)[C@H](OC=O)[C@H]4O)O[C@H]3[C@H]2O)[C@@H](OC)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](C)[C@H](OC)[C@H](O[C@@H]2O[C@H](C)[C@H]3O[C@]4(C[C@@H](O)[C@H](O[C@H]5C[C@@H](O[C@H]6C[C@](C)([N+](=O)[O-])[C@@H](OC)[C@H](C)O6)[C@H](OC(=O)c6c(C)c(Cl)c(O)c(Cl)c6OC)[C@@H](C)O5)[C@@H](C)O4)O[C@]3(C)[C@@H]2O)[C@H]1O,0.8463133573532104,High,0.3385253429412842
CHEMBL447824,CC(=O)N[C@H]1[C@H](O[C@H]2CC[C@]3(C)[C@H]4CC=C5[C@@H]6CC(C)(C)[C@@H](OC(=O)c7ccccc7O)C[C@]6(C(=O)O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O[C@@H]7O[C@@H](CO)[C@H](O)[C@H]7O)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@H](O)C[C@@]5(C)[C@]4(C)CC[C@H]3C2(C)C)O[C@H](CO[C@@H]2O[C@H](C)[C@H](O)[C@H](O)[C@H]2O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,0.8458181023597717,High,0.3383272409439087
CHEMBL4164805,COc1cc(CO)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,0.8453527688980103,High,0.3381411075592041
CHEMBL4515456,NCc1cn(C[C@H]2O[C@@H]3O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]8[C@H](O)[C@@H](O)[C@@H](O[C@H]9[C@H](O)[C@@H](O)[C@@H](O[C@H]%10[C@@H](O)[C@H](O)[C@@H](O[C@H]2[C@H](O)[C@H]3O)O[C@@H]%10Cn2cc(CN)nn2)O[C@@H]9Cn2cc(CN)nn2)O[C@@H]8Cn2cc(CN)nn2)O[C@@H]7Cn2cc(CN)nn2)O[C@@H]6Cn2cc(CN)nn2)O[C@@H]5Cn2cc(CN)nn2)O[C@@H]4Cn2cc(CN)nn2)nn1,0.8434418439865112,High,0.3373767375946045
CHEMBL4065709,CCCCCCCOC(=O)C[N+](C)(C)CCCN(CCC[N+](C)(C)CC(=O)OCCCCCCC)CCC[N+](C)(C)CC(=O)OCCCCCCC.[Br-].[Br-].[Br-],0.8347155451774597,High,0.3338862180709839
CHEMBL3819120,O=C1N[C@H](C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OCCN2CCCCC2)CO1,0.8302263617515564,High,0.3320905447006226
CHEMBL474342,C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C(F)(F)F)c3)C21,0.8296891450881958,High,0.33187565803527835
CHEMBL4780286,OC[C@@H](Nc1ncnc2[nH]c(-c3ccccc3)cc12)c1ccccc1,0.8273753523826599,High,0.33095014095306396
CHEMBL474141,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(F)c(Br)c3)C21,0.8264742493629456,High,0.33058969974517827
CHEMBL524337,C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](OC[C@H]4O[C@@H](OC(=O)[C@]56CCC(C)(C)C[C@H]5C5=CC[C@@H]7[C@@]8(C)CC[C@H](O[C@H]9OC[C@H](O)[C@H](O[C@@H]%10O[C@H](CO)[C@@H](O[C@@H]%11O[C@H](CO)[C@@H](O)[C@H](O)[C@H]%11O)[C@H](O)[C@H]%10O)[C@H]9O)C(C)(C)[C@@H]8CC[C@@]7(C)[C@]5(C)CC6)[C@H](O)[C@@H](O)[C@@H]4O)O[C@H](CO)[C@H]3O)O[C@@H]2CO)[C@H](O)[C@H](O)[C@H]1O,0.8263280391693115,High,0.33053121566772464
CHEMBL3558387,C=C(C)[C@@H]1CC[C@]2(COC(=O)C[N+](C)(C)C(C)C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)C[N+](C)(C)C(C)C)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.8259694576263428,High,0.3303877830505371
CHEMBL3818015,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1NC(=O)[C@@H]1COC(=O)N1,0.8253332376480103,High,0.33013329505920413
CHEMBL2058432,C/C=C(/C)C(=O)O[C@@H]1[C@@H](O)[C@H](O[C@H]2CC[C@]3(C)[C@H]4CC=C5[C@@H]6CC(C)(C)[C@@H](O)[C@H](O)[C@]6(CO[C@@H]6O[C@H](CO[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)CC[C@@]5(C)[C@]4(C)CC[C@H]3C2(C)C)O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1OC(C)=O,0.825218915939331,High,0.33008756637573244
CHEMBL4448452,CC#Cc1c(OC)ccc2c(C(=O)c3cc(OC)c(OC)c(OC)c3)nn(C[N+](C)(C)Cc3c(Br)nc([N+](=O)[O-])n3C)c12.[Br-],0.8219133019447327,High,0.3287653207778931
CHEMBL1852134,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2Cn2cc(COCCCCCCCCOCc3cn(C[C@H]4O[C@@H](O[C@@H]5[C@@H](O)[C@H](N)C[C@H](N)[C@H]5O[C@H]5O[C@H](CN)[C@@H](O)[C@H](O)[C@H]5N)[C@H](O)[C@@H]4O[C@H]4O[C@@H](CN)[C@@H](O)[C@H](O)[C@H]4N)nn3)nn2)[C@H](N)[C@@H](O)[C@@H]1O,0.8212394714355469,High,0.3284957885742188
CHEMBL3663929,C=CC(=O)N1CC[C@@H](Oc2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3)c(C(N)=O)nc2CC)C1,0.8188042044639587,High,0.3275216817855835
CHEMBL5195137,CCc1cc(Nc2ncc(Br)c(Nc3ccn4ncnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCOCC2)CC1,0.8183265328407288,High,0.3273306131362915
CHEMBL444159,CCCCCCCCCCCCOC[C@H]1O[C@@H](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](O[C@H]3[C@H](O[C@@H]4C[C@@H]5CC[C@H]6[C@@H]7[C@H](O)[C@@H]8O[C@]9(CC[C@@H](C)CO9)[C@@H](C)[C@@H]8[C@@]7(C)CC[C@@H]6[C@@]5(C)C[C@H]4O)O[C@H](CO)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O[C@@H]5OC[C@@H](O)[C@H](O)[C@@H]5O)[C@H]4O)[C@@H]3O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,0.8176912069320679,High,0.3270764827728272
CHEMBL2299385,C/C=C(/C)O[C@H]1[C@H](OC(C)=O)[C@]2(CO)[C@H](OC(C)=O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O[C@@H]7OC[C@H](O)[C@H](O)[C@H]7O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@]6(C)O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@@](C)(C=O)[C@@H]5CC[C@]43C)[C@@H]2CC1(C)C,0.8159462809562683,High,0.32637851238250737
CHEMBL109617,C[N+](C)(C)CCC(=O)Nc1ccc2c(c1)C(=O)c1ccc(NC(=O)CC[N+](C)(C)C)cc1C2=O.[I-].[I-],0.813656747341156,High,0.3254626989364624
CHEMBL1077464,COC[C@@H](CC1O[C@@](O)([C@H](O)C2CC(=O)/C(C)=C/C(C)=C/C(C)=C/[C@@H](C)[C@H](O[C@@H]3O[C@@H](C)[C@H](OC)[C@@H](O)[C@@H]3O)/C=C/C(C)=C/CC[C@H](O)[C@@H](OC)C2)[C@H](C)[C@@H](O)[C@H]1C)O[C@H]1C[C@](C)(O)[C@@H](O[C@H]2C[C@@H](OC)[C@H](O)[C@@H](C)O2)[C@H](C)O1,0.8128147125244141,High,0.32512588500976564
CHEMBL4473370,CC1(C)[C@@H](OCc2cn(C[C@H]3O[C@@H]4O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]8[C@H](O)[C@@H](O)[C@@H](O[C@H]9[C@H](O)[C@@H](O)[C@@H](O[C@H]%10[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@H]4O)O[C@@H]%10CO)O[C@@H]9CO)O[C@@H]8CO)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)nn2)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,0.8122194409370422,High,0.3248877763748169
CHEMBL1160269,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(O)(=S)OC(COP(=S)(S)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)OP(=S)(S)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O,0.8113166093826294,High,0.3245266437530518
CHEMBL505933,C/C=C(\C)C(=O)O[C@H]1CC(C)(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O)[C@H]7O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)C[C@@H](OC(C)=O)[C@@]12CO,0.8110843300819397,High,0.3244337320327759
CHEMBL5190132,Cc1cc(Nc2ncnc3cc(O)c(NC(=O)/C=C/[C@H]4CCCN4C)cc23)ccc1Oc1cnc2ccnn2c1,0.8109856247901917,High,0.3243942499160767
CHEMBL1641868,CC(=O)O[C@H]1[C@H](O[C@H]2[C@H](OC(=O)[C@]34CCC(C)(C)C[C@H]3C3=CC[C@@H]5[C@@]6(C)C[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O)[C@@](C)(CO)[C@@H]6CC[C@@]5(C)[C@]3(C)C[C@H]4O)OC[C@H](O)[C@@H]2O)O[C@@H](C)[C@H](O[C@@H]2OC[C@@H](O)[C@H](O[C@@H]3OC[C@](O)(CO)[C@H]3O)[C@H]2O)[C@H]1O,0.8108336329460144,High,0.3243334531784058
CHEMBL5190420,CCc1cc(Nc2ncc(Br)c(Nc3ccc(C4CC4)cc3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCN(CCS(C)(=O)=O)CC2)CC1,0.8107762932777405,High,0.3243105173110962
CHEMBL1094257,Cc1cn([C@H]2C[C@H](OP(=O)(O)OC[C@H]3O[C@@H](n4cc(C)c(=O)[nH]c4=O)C[C@@H]3OP(=O)(O)OC[C@H]3O[C@@H](n4ccc(N)nc4=O)[C@H](O)[C@@H]3OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(N)nc54)[C@H](O)[C@@H]3OP(=O)(O)OC[C@H]3O[C@@H](n4ccc(N)nc4=O)[C@H](O)[C@@H]3OP(=O)(O)OC[C@H]3O[C@@H](n4ccc(N)nc4=O)[C@H](O)[C@@H]3OP(=O)(O)OC[C@H]3O[C@@H](n4cc(C)c(=O)[nH]c4=O)C[C@@H]3OP(=O)(O)OC[C@H]3O[C@@H](n4ccc(N)nc4=O)[C@H](O)[C@@H]3OP(=O)(O)OC[C@H]3O[C@@H](n4cc(C)c(=O)[nH]c4=O)C[C@@H]3OP(=O)(O)OC[C@H]3O[C@@H](n4cc(C)c(=O)[nH]c4=O)C[C@@H]3OP(=O)(O)OC[C@H]3O[C@@H](n4cc(C)c(=O)[nH]c4=O)C[C@@H]3OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(N)nc54)[C@H](O)[C@@H]3OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3OP(=O)(O)OC[C@H]3O[C@@H](n4cc(C)c(=O)[nH]c4=O)C[C@@H]3OP(=O)(O)OC[C@H]3O[C@@H](n4cc(C)c(=O)[nH]c4=O)C[C@@H]3OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3OP(=O)(O)OC[C@H]3O[C@@H](n4ccc(N)nc4=O)[C@H](O)[C@@H]3OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(N)nc54)[C@H](O)[C@@H]3OP(=O)(O)OC[C@H]3O[C@@H](n4ccc(N)nc4=O)[C@H](O)[C@@H]3OP(=O)(O)OC[C@H]3O[C@@H](n4ccc(N)nc4=O)[C@H](O)[C@@H]3OP(=O)(O)O)[C@@H](CO)O2)c(=O)[nH]c1=O,0.8104239702224731,High,0.32416958808898927
CHEMBL5177306,CN1CCN(c2ccc(-c3ccc4c(c3)C(=O)N(C(C(=O)Nc3nccs3)c3ccccc3)C4)cc2)CC1,0.8096907138824463,High,0.32387628555297854
CHEMBL1093292,Cc1cn([C@H]2C[C@H](OP(O)(=S)OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(N)nc54)[C@H](O)[C@@H]3OP(O)(=S)OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(N)nc54)[C@H](O)[C@@H]3OP(O)(=S)OC[C@H]3O[C@@H](n4ccc(N)nc4=O)[C@H](O)[C@@H]3OP(O)(=S)OC[C@H]3O[C@@H](n4ccc(N)nc4=O)[C@H](O)[C@@H]3OP(O)(=S)OC[C@H]3O[C@@H](n4cc(C)c(=O)[nH]c4=O)C[C@@H]3O)[C@@H](COP(O)(=S)O[C@H]3[C@@H](O)[C@H](n4ccc(N)nc4=O)O[C@@H]3COP(O)(=S)O[C@H]3[C@@H](O)[C@H](n4cnc5c(N)ncnc54)O[C@@H]3COP(O)(=S)O[C@H]3[C@@H](O)[C@H](n4ccc(N)nc4=O)O[C@@H]3COP(O)(=S)O[C@H]3[C@@H](O)[C@H](n4cnc5c(=O)[nH]c(N)nc54)O[C@@H]3COP(O)(=S)O[C@H]3[C@@H](O)[C@H](n4cnc5c(N)ncnc54)O[C@@H]3COP(O)(=S)O[C@H]3C[C@H](n4cc(C)c(=O)[nH]c4=O)O[C@@H]3COP(O)(=S)O[C@H]3C[C@H](n4cc(C)c(=O)[nH]c4=O)O[C@@H]3COP(O)(=S)O[C@H]3[C@@H](O)[C@H](n4ccc(N)nc4=O)O[C@@H]3CO)O2)c(=O)[nH]c1=O,0.8093791604042053,High,0.32375166416168216
CHEMBL2007508,COC[C@@H](C[C@H]1O[C@@](O)([C@H](O)[C@@H]2C[C@H](OC)[C@@H](O)CC/C=C(C)/C=C/[C@@H](O[C@@H]3O[C@@H](C)[C@H](OC)[C@@H](O)[C@@H]3O)[C@H](C)/C=C(C)/C=C(C)/C=C(\C)C(=O)O2)[C@H](C)[C@@H](O)[C@H]1C)O[C@H]1C[C@](C)(O)[C@@H](O[C@H]2C[C@@H](OC)[C@H](O)[C@@H](C)O2)C(C)O1,0.8091452121734619,High,0.3236580848693848
CHEMBL5425648,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCOCc3cn(CCOCCOCCOCCOCCOCCOCCOCCOCCC(=O)NCCCCn4nc(-c5cc6cc(O)ccc6[nH]5)c5c(N)ncnc54)nn3)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,0.8088310360908508,High,0.32353241443634034
CHEMBL525219,C=C(C)[C@@H]1CC[C@]2(C(=O)O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O[C@@H]7O[C@H](CO)[C@@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]12,0.8086588382720947,High,0.3234635353088379
CHEMBL429178,CCN(CC)CC.CCN(CC)CC.CCN(CC)CC.Cc1cn([C@H]2C[C@H](OP(=O)(O)OC[C@H]3O[C@@H](n4cc(C)c(=O)[nH]c4=O)C[C@@H]3OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(O)nc(N)nc54)C[C@@H]3OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(O)nc(N)nc54)C[C@@H]3O)[C@@H](COCc3ccc(OCc4ccccc4)c(OCc4ccccc4)c3)O2)c(=O)[nH]c1=O,0.8085838556289673,High,0.32343354225158694
CHEMBL5284701,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC[C@@H]2CCCN2C)CC1,0.8082987666130066,High,0.32331950664520265
CHEMBL5288276,COc1cc(N2CCC(N(C)C)CC2)ccc1Nc1ncc(C(=O)OC(C)C)c(-c2cn(C(C)=O)c3ccccc23)n1,0.8076826930046082,High,0.3230730772018433
CHEMBL4447920,C[N+](C)(CC#CCOC1=NOCC1)CCCC[N+](C)(C)CC#CCOC1=NOCC1.[Br-].[Br-],0.80597323179245,High,0.32238929271698
CHEMBL4863569,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)CCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCCN1CCC(NC(=O)C(=O)Nc2ccc(Cl)cc2)CC12CCCCC2,0.8054522275924683,High,0.3221808910369873
CHEMBL2058438,C[C@@H]1O[C@@H](O[C@H]2[C@H](OC[C@@]34CC[C@]5(C)C(=CC[C@@H]6[C@@]7(C)CC[C@H](O[C@@H]8O[C@H](CO[C@@H]9O[C@H](CO)[C@@H](O)[C@H](O)[C@H]9O)[C@@H](O)[C@H](O)[C@H]8O)C(C)(C)[C@@H]7CC[C@]65C)[C@@H]3CC(C)(C)[C@@H](O)[C@@H]4O)O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0.8044960498809814,High,0.3217984199523926
CHEMBL1098346,C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O[C@H]3CC[C@]4(C)[C@H]5CC=C6[C@H]7CC(C)(C)CC[C@]7(C(=O)O[C@@H]7O[C@H](CO[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@@H](O)[C@H](O)[C@H]7O)CC[C@@]6(C)[C@]5(C)CC[C@H]4C3(C)C)O[C@@H]2CO)[C@H](O)[C@H](O[C@@H]2OC[C@@H](O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H]1O,0.8040100932121277,High,0.3216040372848511
CHEMBL343452,C=CC[N+](CC)(CC)CCCCCCCCCCCC[N+](CC)(CC)CC=C.[Br-].[Br-],0.8038621544837952,High,0.3215448617935181
CHEMBL450255,C/C=C(/C)C(=O)O[C@H]1[C@H](OC(=O)/C(C)=C\C)[C@]2(CO)[C@H](O)[C@H](O)[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O[C@@H]7O[C@@H](CO)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@](C)(O)[C@@H]5CC[C@]43C)[C@@H]2CC1(C)C,0.8016178011894226,High,0.32064712047576904
CHEMBL162142,Brc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)cc23)c1,0.8009693622589111,High,0.3203877449035645
